leaf_path	block_idx	runnability	label	exit_code	bucket	expected_count	actual_lines	expected_match	expected_crash
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	3	RUNNABLE	NEUTRAL	0	MISMATCH	2	2	MISSING:2/2	0
18_Readline-History-and-Completion/15_Coloured-and-multi-line-prompts.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
19_Performance/01_The-Bash-cost-model.md	1	RUNNABLE	NEUTRAL	0	MISMATCH	2	2	MISSING:2/2	0
19_Performance/02_Profiling-tools.md	1	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
19_Performance/03_time-builtin-vs-time-external.md	1	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
19_Performance/04_BASH_XTRACEFD.md	1	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	1	RUNNABLE	NEUTRAL	127	CRASH	1	0	-	0
19_Performance/09_Pipes-vs-redirection.md	1	RUNNABLE	MIXED	127	CRASH	0	0	-	0
19_Performance/09_Pipes-vs-redirection.md	2	RUNNABLE	NEUTRAL	127	CRASH	1	1	-	0
19_Performance/11_Bash-5.3-no-fork-command-substitution.md	1	RUNNABLE	NEUTRAL	1	CRASH	2	1	-	0
19_Performance/12_Memory-considerations.md	1	RUNNABLE	MIXED	1	CRASH	0	0	-	0
20_Security/01_Threat-model.md	2	RUNNABLE	NEUTRAL	0	MISMATCH	1	16	MISSING:1/1	0
20_Security/01_Threat-model.md	3	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/01_Threat-model.md	4	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/01_Threat-model.md	5	RUNNABLE	NEUTRAL	127	CRASH	1	0	-	0
20_Security/01_Threat-model.md	6	RUNNABLE	NEUTRAL	0	MISMATCH	1	0	MISSING:1/1	0
20_Security/01_Threat-model.md	8	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/02_PATH-hardening.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/03_IFS-reset.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/03_IFS-reset.md	2	RUNNABLE	RIGHT	0	MISMATCH	4	4	MISSING:1/4	0
20_Security/03_IFS-reset.md	3	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/03_IFS-reset.md	4	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/04_eval-avoidance.md	2	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/04_eval-avoidance.md	3	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/04_eval-avoidance.md	4	RUNNABLE	NEUTRAL	0	MISSING_ANNOT	0	1	-	0
20_Security/04_eval-avoidance.md	6	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/04_eval-avoidance.md	7	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/05_Command-injection-vectors.md	2	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/05_Command-injection-vectors.md	4	RUNNABLE	NEUTRAL	0	MISMATCH	1	0	MISSING:1/1	0
20_Security/05_Command-injection-vectors.md	6	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/06_Input-validation.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/06_Input-validation.md	2	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/06_Input-validation.md	3	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/06_Input-validation.md	4	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/06_Input-validation.md	5	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/07_Quoting-under-set-u.md	1	RUNNABLE	RIGHT	0	NO_EXPECTED	0	0	-	0
20_Security/09_Secrets-handling.md	3	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
20_Security/09_Secrets-handling.md	4	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
20_Security/09_Secrets-handling.md	5	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
20_Security/09_Secrets-handling.md	7	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/09_Secrets-handling.md	8	RUNNABLE	NEUTRAL	127	CRASH	1	0	-	0
20_Security/11_Privilege-drop.md	1	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/11_Privilege-drop.md	4	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/12_Sanitising-filenames.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
20_Security/13_Symlink-races.md	2	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
20_Security/13_Symlink-races.md	3	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	3	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/03_Source-path-management.md	1	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	2	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	2	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/06_Pre-commit-hooks.md	2	RUNNABLE	NEUTRAL	127	CRASH	1	0	-	0
21_Static-Analysis-Formatting-and-Testing/08_bats-core.md	2	RUNNABLE	NEUTRAL	1	CRASH	1	0	-	0
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	1	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	2	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	3	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/01_The-strict-mode-preamble.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	RUNNABLE	NEUTRAL	2	CRASH	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	RUNNABLE	MIXED	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	2	RUNNABLE	MIXED	127	CRASH	1	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/06_Memoisation.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/07_Iterating-an-associative-array-deterministically.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	RUNNABLE	NEUTRAL	1	CRASH	1	1	-	0
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	2	RUNNABLE	NEUTRAL	0	OK	1	3	OK	0
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	3	RUNNABLE	NEUTRAL	0	MISMATCH	1	5	MISSING:1/1	0
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	4	RUNNABLE	NEUTRAL	0	MISMATCH	2	13	MISSING:2/2	0
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	5	RUNNABLE	MIXED	0	MISMATCH	2	8	MISSING:2/2	0
22_Idioms-Patterns-and-Anti-Patterns/10_Atomic-file-write.md	2	RUNNABLE	MIXED	1	CRASH	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/11_Exclusive-lock.md	1	RUNNABLE	NEUTRAL	124	TIMEOUT	0	1	-	0
22_Idioms-Patterns-and-Anti-Patterns/11_Exclusive-lock.md	2	RUNNABLE	MIXED	1	CRASH	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/12_Bounded-retry-with-exponential-backoff.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/14_Mock-friendly-subprocess-wrapper.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	1	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	RUNNABLE	MIXED	0	NO_EXPECTED	0	0	-	0
22_Idioms-Patterns-and-Anti-Patterns/16_Self-test-mode-dual-purpose-script.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
23_POSIX-Conformance-and-Portability/03_Bash-vs-dash.md	1	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
23_POSIX-Conformance-and-Portability/03_Bash-vs-dash.md	2	RUNNABLE	NEUTRAL	127	CRASH	0	1	-	0
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	1	RUNNABLE	NEUTRAL	0	MISMATCH	2	6	MISSING:1/2	0
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	2	RUNNABLE	NEUTRAL	0	MISMATCH	1	3	MISSING:1/1	0
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	RUNNABLE	NEUTRAL	2	CRASH	5	0	-	0
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	2	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	3	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
24_Bash-Internals/01_The-execution-pipeline.md	1	RUNNABLE	NEUTRAL	127	CRASH	0	0	-	0
24_Bash-Internals/01_The-execution-pipeline.md	2	RUNNABLE	NEUTRAL	127	CRASH	0	1	-	0
24_Bash-Internals/08_Subshell-forking.md	1	RUNNABLE	NEUTRAL	0	MISSING_ANNOT	0	4	-	0
24_Bash-Internals/09_Builtin-loadables.md	1	RUNNABLE	NEUTRAL	0	MISSING_ANNOT	0	1	-	0
24_Bash-Internals/09_Builtin-loadables.md	2	RUNNABLE	NEUTRAL	1	CRASH	0	0	-	0
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	1	RUNNABLE	NEUTRAL	18	CRASH	2	0	-	0
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	RUNNABLE	MIXED	1	CRASH	1	0	-	0
99_Appendices/E_shopt-Options-Reference.md	1	RUNNABLE	NEUTRAL	0	NO_EXPECTED	0	0	-	0
